"MSN","YYYYMM","Value","Column_Order","Description","Unit"
"NLRIPUS","201902","591.714","2","Natural Gas Liquids Refinery and Blender Net Inputs","Thousand Barrels per Day"
"NLRIPUS","201903","511.871","2","Natural Gas Liquids Refinery and Blender Net Inputs","Thousand Barrels per Day"
"NLRIPUS","201904","485.733","2","Natural Gas Liquids Refinery and Blender Net Inputs","Thousand Barrels per Day"
"NLRIPUS","201905","459.903","2","Natural Gas Liquids Refinery and Blender Net Inputs","Thousand Barrels per Day"
"NLRIPUS","201906","431.467","2","Natural Gas Liquids Refinery and Blender Net Inputs","Thousand Barrels per Day"
"NLRIPUS","201907","447.935","2","Natural Gas Liquids Refinery and Blender Net Inputs","Thousand Barrels per Day"
"NLRIPUS","201908","480.742","2","Natural Gas Liquids Refinery and Blender Net Inputs","Thousand Barrels per Day"
"NLRIPUS","201909","600.667","2","Natural Gas Liquids Refinery and Blender Net Inputs","Thousand Barrels per Day"
"NLRIPUS","201910","711.806","2","Natural Gas Liquids Refinery and Blender Net Inputs","Thousand Barrels per Day"
"NLRIPUS","201911","743.633","2","Natural Gas Liquids Refinery and Blender Net Inputs","Thousand Barrels per Day"
"NLRIPUS","201912","715.645","2","Natural Gas Liquids Refinery and Blender Net Inputs","Thousand Barrels per Day"
"NLRIPUS","201913","571.236","2","Natural Gas Liquids Refinery and Blender Net Inputs","Thousand Barrels per Day"
"NLRIPUS","202001","699.065","2","Natural Gas Liquids Refinery and Blender Net Inputs","Thousand Barrels per Day"
"NLRIPUS","202002","638.345","2","Natural Gas Liquids Refinery and Blender Net Inputs","Thousand Barrels per Day"
"NLRIPUS","202003","498.484","2","Natural Gas Liquids Refinery and Blender Net Inputs","Thousand Barrels per Day"
"NLRIPUS","202004","317.6","2","Natural Gas Liquids Refinery and Blender Net Inputs","Thousand Barrels per Day"
"NLRIPUS","202005","336.097","2","Natural Gas Liquids Refinery and Blender Net Inputs","Thousand Barrels per Day"
"NLRIPUS","202006","402.367","2","Natural Gas Liquids Refinery and Blender Net Inputs","Thousand Barrels per Day"
"NLRIPUS","202007","455.806","2","Natural Gas Liquids Refinery and Blender Net Inputs","Thousand Barrels per Day"
"NLRIPUS","202008","422.161","2","Natural Gas Liquids Refinery and Blender Net Inputs","Thousand Barrels per Day"
"NLRIPUS","202009","536.067","2","Natural Gas Liquids Refinery and Blender Net Inputs","Thousand Barrels per Day"
"NLRIPUS","202010","586.806","2","Natural Gas Liquids Refinery and Blender Net Inputs","Thousand Barrels per Day"
"NLRIPUS","202011","637.333","2","Natural Gas Liquids Refinery and Blender Net Inputs","Thousand Barrels per Day"
"NLRIPUS","202012","567.452","2","Natural Gas Liquids Refinery and Blender Net Inputs","Thousand Barrels per Day"
"NLRIPUS","202013","507.801","2","Natural Gas Liquids Refinery and Blender Net Inputs","Thousand Barrels per Day"
"NLRIPUS","202101","660.799","2","Natural Gas Liquids Refinery and Blender Net Inputs","Thousand Barrels per Day"
"NLRIPUS","202102","526.581","2","Natural Gas Liquids Refinery and Blender Net Inputs","Thousand Barrels per Day"
"OLRIPUS","194913","27.932","3","Other Liquids Refinery and Blender Net Inputs","Thousand Barrels per Day"
"OLRIPUS","195013","19.312","3","Other Liquids Refinery and Blender Net Inputs","Thousand Barrels per Day"
"OLRIPUS","195113","31.721","3","Other Liquids Refinery and Blender Net Inputs","Thousand Barrels per Day"
"OLRIPUS","195213","12.344","3","Other Liquids Refinery and Blender Net Inputs","Thousand Barrels per Day"
"OLRIPUS","195313","2.54","3","Other Liquids Refinery and Blender Net Inputs","Thousand Barrels per Day"
"OLRIPUS","195413","23.236","3","Other Liquids Refinery and Blender Net Inputs","Thousand Barrels per Day"
"OLRIPUS","195513","32.211","3","Other Liquids Refinery and Blender Net Inputs","Thousand Barrels per Day"
"OLRIPUS","195613","12.328","3","Other Liquids Refinery and Blender Net Inputs","Thousand Barrels per Day"
"OLRIPUS","195713","-3.022","3","Other Liquids Refinery and Blender Net Inputs","Thousand Barrels per Day"
"OLRIPUS","195813","90.162","3","Other Liquids Refinery and Blender Net Inputs","Thousand Barrels per Day"
"OLRIPUS","195913","71.759","3","Other Liquids Refinery and Blender Net Inputs","Thousand Barrels per Day"
"OLRIPUS","196013","61.117","3","Other Liquids Refinery and Blender Net Inputs","Thousand Barrels per Day"
"OLRIPUS","196113","58.551","3","Other Liquids Refinery and Blender Net Inputs","Thousand Barrels per Day"
"OLRIPUS","196213","76.23","3","Other Liquids Refinery and Blender Net Inputs","Thousand Barrels per Day"
"OLRIPUS","196313","87.71","3","Other Liquids Refinery and Blender Net Inputs","Thousand Barrels per Day"
"OLRIPUS","196413","74.73","3","Other Liquids Refinery and Blender Net Inputs","Thousand Barrels per Day"
"OLRIPUS","196513","88.011","3","Other Liquids Refinery and Blender Net Inputs","Thousand Barrels per Day"
"OLRIPUS","196613","94.964","3","Other Liquids Refinery and Blender Net Inputs","Thousand Barrels per Day"
"OLRIPUS","196713","94.038","3","Other Liquids Refinery and Blender Net Inputs","Thousand Barrels per Day"
"OLRIPUS","196813","80.68","3","Other Liquids Refinery and Blender Net Inputs","Thousand Barrels per Day"
"OLRIPUS","196913","105.641","3","Other Liquids Refinery and Blender Net Inputs","Thousand Barrels per Day"
"OLRIPUS","197013","121.449","3","Other Liquids Refinery and Blender Net Inputs","Thousand Barrels per Day"
"OLRIPUS","197113","136.115","3","Other Liquids Refinery and Blender Net Inputs","Thousand Barrels per Day"
"OLRIPUS","197213","168.404","3","Other Liquids Refinery and Blender Net Inputs","Thousand Barrels per Day"
"OLRIPUS","197301","358.968","3","Other Liquids Refinery and Blender Net Inputs","Thousand Barrels per Day"
"OLRIPUS","197302","128.75","3","Other Liquids Refinery and Blender Net Inputs","Thousand Barrels per Day"
"OLRIPUS","197303","-157.484","3","Other Liquids Refinery and Blender Net Inputs","Thousand Barrels per Day"
"OLRIPUS","197304","-60.8","3","Other Liquids Refinery and Blender Net Inputs","Thousand Barrels per Day"
"OLRIPUS","197305","146.548","3","Other Liquids Refinery and Blender Net Inputs","Thousand Barrels per Day"
"OLRIPUS","197306","242.567","3","Other Liquids Refinery and Blender Net Inputs","Thousand Barrels per Day"
"OLRIPUS","197307","218.097","3","Other Liquids Refinery and Blender Net Inputs","Thousand Barrels per Day"
"OLRIPUS","197308","285.323","3","Other Liquids Refinery and Blender Net Inputs","Thousand Barrels per Day"
"OLRIPUS","197309","84.233","3","Other Liquids Refinery and Blender Net Inputs","Thousand Barrels per Day"
"OLRIPUS","197310","125.419","3","Other Liquids Refinery and Blender Net Inputs","Thousand Barrels per Day"
"OLRIPUS","197311","153.833","3","Other Liquids Refinery and Blender Net Inputs","Thousand Barrels per Day"
"OLRIPUS","197312","322.613","3","Other Liquids Refinery and Blender Net Inputs","Thousand Barrels per Day"
"OLRIPUS","197313","154.751","3","Other Liquids Refinery and Blender Net Inputs","Thousand Barrels per Day"
"OLRIPUS","197401","190.355","3","Other Liquids Refinery and Blender Net Inputs","Thousand Barrels per Day"
"OLRIPUS","197402","257.964","3","Other Liquids Refinery and Blender Net Inputs","Thousand Barrels per Day"
"OLRIPUS","197403","-192.581","3","Other Liquids Refinery and Blender Net Inputs","Thousand Barrels per Day"
"OLRIPUS","197404","166.767","3","Other Liquids Refinery and Blender Net Inputs","Thousand Barrels per Day"
"OLRIPUS","197405","15.839","3","Other Liquids Refinery and Blender Net Inputs","Thousand Barrels per Day"
"OLRIPUS","197406","95.5","3","Other Liquids Refinery and Blender Net Inputs","Thousand Barrels per Day"
"OLRIPUS","197407","227.226","3","Other Liquids Refinery and Blender Net Inputs","Thousand Barrels per Day"
"OLRIPUS","197408","284.129","3","Other Liquids Refinery and Blender Net Inputs","Thousand Barrels per Day"
"OLRIPUS","197409","204.333","3","Other Liquids Refinery and Blender Net Inputs","Thousand Barrels per Day"
"OLRIPUS","197410","88.871","3","Other Liquids Refinery and Blender Net Inputs","Thousand Barrels per Day"
"OLRIPUS","197411","127.9","3","Other Liquids Refinery and Blender Net Inputs","Thousand Barrels per Day"
"OLRIPUS","197412","203.903","3","Other Liquids Refinery and Blender Net Inputs","Thousand Barrels per Day"
"OLRIPUS","197413","138.104","3","Other Liquids Refinery and Blender Net Inputs","Thousand Barrels per Day"
"OLRIPUS","197501","335.806","3","Other Liquids Refinery and Blender Net Inputs","Thousand Barrels per Day"
"OLRIPUS","197502","17.107","3","Other Liquids Refinery and Blender Net Inputs","Thousand Barrels per Day"
"OLRIPUS","197503","-66.387","3","Other Liquids Refinery and Blender Net Inputs","Thousand Barrels per Day"
"OLRIPUS","197504","-59.967","3","Other Liquids Refinery and Blender Net Inputs","Thousand Barrels per Day"
"OLRIPUS","197505","-157.484","3","Other Liquids Refinery and Blender Net Inputs","Thousand Barrels per Day"
"OLRIPUS","197506","160.733","3","Other Liquids Refinery and Blender Net Inputs","Thousand Barrels per Day"
"OLRIPUS","197507","189.581","3","Other Liquids Refinery and Blender Net Inputs","Thousand Barrels per Day"
"OLRIPUS","197508","6.871","3","Other Liquids Refinery and Blender Net Inputs","Thousand Barrels per Day"
"OLRIPUS","197509","177.233","3","Other Liquids Refinery and Blender Net Inputs","Thousand Barrels per Day"
"OLRIPUS","197510","114.903","3","Other Liquids Refinery and Blender Net Inputs","Thousand Barrels per Day"
"OLRIPUS","197511","-8.5","3","Other Liquids Refinery and Blender Net Inputs","Thousand Barrels per Day"
"OLRIPUS","197512","153.452","3","Other Liquids Refinery and Blender Net Inputs","Thousand Barrels per Day"
"OLRIPUS","197513","72.447","3","Other Liquids Refinery and Blender Net Inputs","Thousand Barrels per Day"
"OLRIPUS","197601","93.129","3","Other Liquids Refinery and Blender Net Inputs","Thousand Barrels per Day"
"OLRIPUS","197602","113.724","3","Other Liquids Refinery and Blender Net Inputs","Thousand Barrels per Day"
"OLRIPUS","197603","-77.097","3","Other Liquids Refinery and Blender Net Inputs","Thousand Barrels per Day"
"OLRIPUS","197604","40.033","3","Other Liquids Refinery and Blender Net Inputs","Thousand Barrels per Day"
"OLRIPUS","197605","111.484","3","Other Liquids Refinery and Blender Net Inputs","Thousand Barrels per Day"
"OLRIPUS","197606","32.433","3","Other Liquids Refinery and Blender Net Inputs","Thousand Barrels per Day"
"OLRIPUS","197607","16.032","3","Other Liquids Refinery and Blender Net Inputs","Thousand Barrels per Day"
"OLRIPUS","197608","214.871","3","Other Liquids Refinery and Blender Net Inputs","Thousand Barrels per Day"
"OLRIPUS","197609","-7.7","3","Other Liquids Refinery and Blender Net Inputs","Thousand Barrels per Day"
"OLRIPUS","197610","50.806","3","Other Liquids Refinery and Blender Net Inputs","Thousand Barrels per Day"
"OLRIPUS","197611","2.933","3","Other Liquids Refinery and Blender Net Inputs","Thousand Barrels per Day"
"OLRIPUS","197612","113.968","3","Other Liquids Refinery and Blender Net Inputs","Thousand Barrels per Day"
"OLRIPUS","197613","58.874","3","Other Liquids Refinery and Blender Net Inputs","Thousand Barrels per Day"
"OLRIPUS","197701","266.065","3","Other Liquids Refinery and Blender Net Inputs","Thousand Barrels per Day"
"OLRIPUS","197702","197.964","3","Other Liquids Refinery and Blender Net Inputs","Thousand Barrels per Day"
"OLRIPUS","197703","-46.71","3","Other Liquids Refinery and Blender Net Inputs","Thousand Barrels per Day"
"OLRIPUS","197704","12.033","3","Other Liquids Refinery and Blender Net Inputs","Thousand Barrels per Day"
"OLRIPUS","197705","-100.355","3","Other Liquids Refinery and Blender Net Inputs","Thousand Barrels per Day"
"OLRIPUS","197706","5.933","3","Other Liquids Refinery and Blender Net Inputs","Thousand Barrels per Day"
"OLRIPUS","197707","170.129","3","Other Liquids Refinery and Blender Net Inputs","Thousand Barrels per Day"
"OLRIPUS","197708","220.774","3","Other Liquids Refinery and Blender Net Inputs","Thousand Barrels per Day"
"OLRIPUS","197709","-34.3","3","Other Liquids Refinery and Blender Net Inputs","Thousand Barrels per Day"
"OLRIPUS","197710","24.677","3","Other Liquids Refinery and Blender Net Inputs","Thousand Barrels per Day"
"OLRIPUS","197711","144.567","3","Other Liquids Refinery and Blender Net Inputs","Thousand Barrels per Day"
"OLRIPUS","197712","29.677","3","Other Liquids Refinery and Blender Net Inputs","Thousand Barrels per Day"
"OLRIPUS","197713","73.649","3","Other Liquids Refinery and Blender Net Inputs","Thousand Barrels per Day"
"OLRIPUS","197801","198.677","3","Other Liquids Refinery and Blender Net Inputs","Thousand Barrels per Day"
"OLRIPUS","197802","-48.5","3","Other Liquids Refinery and Blender Net Inputs","Thousand Barrels per Day"
"OLRIPUS","197803","18.387","3","Other Liquids Refinery and Blender Net Inputs","Thousand Barrels per Day"
"OLRIPUS","197804","65.2","3","Other Liquids Refinery and Blender Net Inputs","Thousand Barrels per Day"
"OLRIPUS","197805","103.323","3","Other Liquids Refinery and Blender Net Inputs","Thousand Barrels per Day"
"OLRIPUS","197806","137.533","3","Other Liquids Refinery and Blender Net Inputs","Thousand Barrels per Day"
"OLRIPUS","197807","109.355","3","Other Liquids Refinery and Blender Net Inputs","Thousand Barrels per Day"
"OLRIPUS","197808","162.387","3","Other Liquids Refinery and Blender Net Inputs","Thousand Barrels per Day"
"OLRIPUS","197809","194.133","3","Other Liquids Refinery and Blender Net Inputs","Thousand Barrels per Day"
"OLRIPUS","197810","-151.935","3","Other Liquids Refinery and Blender Net Inputs","Thousand Barrels per Day"
"OLRIPUS","197811","110.533","3","Other Liquids Refinery and Blender Net Inputs","Thousand Barrels per Day"
"OLRIPUS","197812","199.968","3","Other Liquids Refinery and Blender Net Inputs","Thousand Barrels per Day"
"OLRIPUS","197813","92.353","3","Other Liquids Refinery and Blender Net Inputs","Thousand Barrels per Day"
"OLRIPUS","197901","127.581","3","Other Liquids Refinery and Blender Net Inputs","Thousand Barrels per Day"
"OLRIPUS","197902","143.643","3","Other Liquids Refinery and Blender Net Inputs","Thousand Barrels per Day"
"OLRIPUS","197903","128.387","3","Other Liquids Refinery and Blender Net Inputs","Thousand Barrels per Day"
"OLRIPUS","197904","-74.333","3","Other Liquids Refinery and Blender Net Inputs","Thousand Barrels per Day"
"OLRIPUS","197905","162.452","3","Other Liquids Refinery and Blender Net Inputs","Thousand Barrels per Day"
"OLRIPUS","197906","43.4","3","Other Liquids Refinery and Blender Net Inputs","Thousand Barrels per Day"
"OLRIPUS","197907","-20.968","3","Other Liquids Refinery and Blender Net Inputs","Thousand Barrels per Day"
"OLRIPUS","197908","72.29","3","Other Liquids Refinery and Blender Net Inputs","Thousand Barrels per Day"
"OLRIPUS","197909","39.033","3","Other Liquids Refinery and Blender Net Inputs","Thousand Barrels per Day"
"OLRIPUS","197910","107.226","3","Other Liquids Refinery and Blender Net Inputs","Thousand Barrels per Day"
"OLRIPUS","197911","24.067","3","Other Liquids Refinery and Blender Net Inputs","Thousand Barrels per Day"
"OLRIPUS","197912","183.097","3","Other Liquids Refinery and Blender Net Inputs","Thousand Barrels per Day"
"OLRIPUS","197913","78.216","3","Other Liquids Refinery and Blender Net Inputs","Thousand Barrels per Day"
"OLRIPUS","198001","334.71","3","Other Liquids Refinery and Blender Net Inputs","Thousand Barrels per Day"
"OLRIPUS","198002","149.379","3","Other Liquids Refinery and Blender Net Inputs","Thousand Barrels per Day"
"OLRIPUS","198003","-52.097","3","Other Liquids Refinery and Blender Net Inputs","Thousand Barrels per Day"
"OLRIPUS","198004","-142.567","3","Other Liquids Refinery and Blender Net Inputs","Thousand Barrels per Day"
"OLRIPUS","198005","-93.355","3","Other Liquids Refinery and Blender Net Inputs","Thousand Barrels per Day"
"OLRIPUS","198006","33.9","3","Other Liquids Refinery and Blender Net Inputs","Thousand Barrels per Day"
"OLRIPUS","198007","123.226","3","Other Liquids Refinery and Blender Net Inputs","Thousand Barrels per Day"
"OLRIPUS","198008","125.581","3","Other Liquids Refinery and Blender Net Inputs","Thousand Barrels per Day"
"OLRIPUS","198009","1.533","3","Other Liquids Refinery and Blender Net Inputs","Thousand Barrels per Day"
"OLRIPUS","198010","109.613","3","Other Liquids Refinery and Blender Net Inputs","Thousand Barrels per Day"
"OLRIPUS","198011","250.067","3","Other Liquids Refinery and Blender Net Inputs","Thousand Barrels per Day"
"OLRIPUS","198012","136.355","3","Other Liquids Refinery and Blender Net Inputs","Thousand Barrels per Day"
